interacao_id,cliente_id,tipo_interacao,responsavel,duracao_minutos,satisfacao_cliente,data_interacao
1870,356,Suporte,Cauê Duarte,92,5,2026-05-18 06:49:46
1871,307,Suporte,João Vitor Azevedo,22,4,2025-08-05 01:23:24
1872,173,Ligação,Olivia Freitas,93,4,2025-07-20 05:11:26
1873,500,WhatsApp,Daniel da Rocha,73,5,2025-09-16 21:41:38
1874,316,Ligação,Isabel Pinto,37,3,2025-12-13 01:05:39
1875,479,WhatsApp,Dr. Gabriel da Luz,116,3,2025-05-24 04:46:56
1876,305,Suporte,Sr. Enrico da Mota,34,3,2025-06-12 16:47:21
1877,475,WhatsApp,Marina Aragão,35,5,2025-09-04 16:43:13
1878,98,WhatsApp,Sr. Gustavo Nogueira,44,2,2026-01-21 16:47:52
1879,423,WhatsApp,Emanuel Barbosa,71,4,2025-07-20 15:11:02
1880,143,WhatsApp,Dra. Maria Julia Rodrigues,81,4,2026-04-29 06:04:51
1881,343,E-mail,Igor Farias,103,5,2026-04-02 15:03:38
1882,456,E-mail,Pietro Nunes,107,3,2026-02-13 03:54:05
1883,98,WhatsApp,Thiago Dias,96,5,2025-10-15 03:31:52
1884,284,WhatsApp,João Felipe Fogaça,31,4,2025-12-20 17:22:14
1885,298,Suporte,Isis Nunes,27,1,2025-08-18 09:47:08
1886,371,WhatsApp,Dr. Vicente Oliveira,86,2,2025-08-16 23:16:09
1887,106,Suporte,Valentina Moraes,106,3,2025-06-03 00:38:16
1888,94,Reunião,Davi Luiz Cardoso,52,2,2025-09-17 12:07:05
1889,201,Reunião,Melissa Pires,96,3,2025-07-25 17:26:30
1890,478,Suporte,Olivia da Cruz,63,5,2025-08-17 13:32:22
1891,175,E-mail,Alexandre Costa,37,5,2025-07-13 23:53:00
1892,37,WhatsApp,Rebeca Alves,20,4,2025-07-25 11:29:40
1893,417,Suporte,João Vitor Dias,55,1,2025-10-18 02:49:10
1894,35,E-mail,Dra. Ana Carolina Dias,108,3,2025-07-22 15:49:21
1895,476,Reunião,Noah Rezende,63,5,2026-03-15 02:01:59
1896,299,WhatsApp,Joana da Mata,70,5,2026-05-06 14:05:16
1897,216,E-mail,Nicole Azevedo,39,1,2025-12-07 13:12:23
1898,219,Reunião,Srta. Daniela Almeida,81,1,2026-03-24 13:53:43
1899,244,Reunião,Isis Rezende,54,3,2025-11-06 06:35:00
1900,62,E-mail,Gabriela Barbosa,28,1,2025-11-14 06:16:30
1901,186,Ligação,Thomas da Luz,10,1,2026-01-15 00:42:21
1902,143,Ligação,João Melo,75,5,2025-09-24 13:52:26
1903,138,E-mail,Gabriel Moreira,105,1,2026-01-02 14:26:55
1904,474,Reunião,Fernando da Cunha,31,1,2025-08-26 05:11:53
1905,457,Suporte,Cauã Moreira,12,1,2025-08-27 01:15:03
1906,58,WhatsApp,Bruna Ramos,84,3,2025-11-16 00:12:46
1907,146,Reunião,Beatriz Freitas,35,2,2026-03-17 11:51:53
1908,113,Suporte,Daniela Ramos,82,5,2025-08-10 18:00:53
1909,385,WhatsApp,João Felipe Sales,75,3,2025-08-18 15:34:04
1910,431,E-mail,Maria Melo,24,1,2026-05-22 13:19:13
1911,284,Suporte,Sr. Davi Lucas Santos,45,2,2025-12-03 07:20:46
1912,88,Reunião,Sofia Nascimento,31,5,2025-11-12 03:35:26
1913,316,Ligação,Yuri Jesus,25,1,2025-08-20 13:57:42
1914,293,Suporte,Mirella Santos,39,4,2025-12-09 22:17:21
1915,64,Ligação,Srta. Sabrina Ferreira,36,4,2026-01-19 06:37:37
1916,114,E-mail,Nicolas Caldeira,63,5,2025-09-28 09:37:28
1917,85,E-mail,Letícia Lima,33,3,2025-10-16 19:12:53
1918,55,Ligação,Gabriel Cavalcanti,35,3,2025-06-25 07:18:04
1919,223,Suporte,Ana Sophia Souza,115,5,2025-11-20 13:37:58
1920,435,Reunião,Kaique Gomes,62,2,2025-06-20 22:39:54
1921,119,Ligação,Ana Lívia Lima,113,1,2025-08-06 02:45:11
1922,210,Reunião,Enrico Costa,61,2,2025-12-27 16:19:21
1923,379,Reunião,Gustavo Henrique Cardoso,113,5,2025-09-17 07:24:40
1924,385,Reunião,Yasmin Ramos,7,5,2025-06-03 15:41:38
1925,392,WhatsApp,Luana Farias,31,4,2026-04-24 11:49:11
1926,224,Suporte,Pedro Miguel Almeida,48,3,2026-03-05 05:41:03
1927,11,Reunião,Ana Luiza Alves,69,5,2025-09-24 03:53:35
1928,199,Reunião,Sra. Alexia Ferreira,82,2,2026-02-24 00:10:35
1929,191,E-mail,Ian Rezende,95,1,2026-03-23 18:35:21
1930,308,Reunião,Bruna Araújo,26,4,2026-02-18 23:55:32
1931,107,E-mail,Dra. Ana Vitória da Cunha,45,3,2026-05-08 12:50:46
1932,208,WhatsApp,Lívia Araújo,36,3,2026-01-10 18:55:08
1933,461,E-mail,Kaique da Paz,53,5,2026-02-12 02:36:45
1934,450,Reunião,Marcos Vinicius Teixeira,8,5,2025-06-12 05:10:12
1935,125,Ligação,Maysa Carvalho,62,1,2025-10-24 21:37:46
1936,200,Suporte,Alana Silveira,49,3,2025-10-29 17:51:49
1937,196,Ligação,Heloísa Pires,67,4,2025-09-02 23:02:52
1938,371,Reunião,Dr. Yago Gomes,59,1,2025-05-28 02:52:03
1939,224,WhatsApp,Amanda Novaes,49,2,2026-01-24 23:12:33
1940,138,WhatsApp,Emanuella Gonçalves,38,4,2025-11-20 15:03:32
1941,81,E-mail,Letícia Moraes,33,5,2025-08-27 01:02:55
1942,331,Suporte,Miguel Rezende,81,5,2026-05-19 20:59:50
1943,415,E-mail,Stephany Rezende,113,1,2025-09-24 05:41:51
1944,196,WhatsApp,Thiago Santos,11,2,2026-02-23 18:34:14
1945,47,E-mail,Cauê Viana,16,5,2025-08-08 03:23:56
1946,357,Suporte,Rafaela Ribeiro,11,3,2025-10-16 02:59:31
1947,41,Suporte,Levi Alves,37,4,2025-11-22 00:45:40
1948,77,WhatsApp,Ana Laura Gonçalves,23,4,2025-08-22 16:15:59
1949,143,E-mail,Sra. Valentina Alves,34,4,2026-05-10 07:01:58
1950,160,E-mail,Pietro Souza,71,1,2025-10-29 09:47:20
1951,119,Ligação,Pedro Henrique da Mata,84,1,2025-09-16 18:38:10
1952,294,E-mail,Ryan Rocha,41,5,2025-11-28 14:23:00
1953,241,Reunião,Vinicius Viana,119,2,2025-08-20 18:12:06
1954,121,Ligação,Sra. Bianca Castro,108,2,2025-10-08 08:56:56
1955,309,Ligação,Pedro Henrique da Cunha,13,1,2026-04-24 02:57:22
1956,138,E-mail,Kamilly Monteiro,73,1,2025-12-05 09:10:52
1957,399,Reunião,Kaique Cardoso,75,3,2025-08-13 20:27:57
1958,371,E-mail,Dr. João Vitor Carvalho,24,5,2025-11-04 22:54:07
1959,478,E-mail,Gustavo Costa,36,1,2026-04-23 02:48:01
1960,167,E-mail,Maria Eduarda Melo,103,3,2025-11-03 20:41:31
1961,263,Ligação,Thales Pinto,69,5,2025-06-30 01:47:07
1962,459,Ligação,Dr. Enzo Farias,55,2,2026-05-15 16:31:50
1963,86,Ligação,Catarina da Mota,65,2,2025-07-11 16:16:35
1964,434,E-mail,Leonardo Martins,35,5,2025-11-10 23:06:23
1965,428,WhatsApp,Alice Alves,78,3,2026-05-22 17:50:45
1966,237,E-mail,Ana Beatriz Pires,63,2,2026-04-07 08:02:12
1967,364,Ligação,Dr. Rodrigo Dias,96,2,2025-09-01 12:06:18
1968,83,Suporte,Srta. Agatha Melo,101,1,2026-01-08 15:41:58
1969,35,Reunião,Ana Vitória Araújo,22,1,2026-01-12 08:24:47
1970,148,Reunião,Maria Gonçalves,72,4,2025-10-23 18:00:21
1971,347,Reunião,Laura Campos,75,5,2025-07-28 20:20:46
1972,372,Reunião,Igor da Luz,118,5,2025-12-24 03:12:18
1973,239,Suporte,Gabriel Gomes,50,5,2026-04-08 19:49:15
1974,296,Reunião,Catarina Silva,101,3,2025-09-18 08:42:31
1975,269,Reunião,Diogo Oliveira,26,5,2025-07-02 00:19:03
1976,440,Reunião,Lucas Gabriel da Rocha,21,1,2025-10-04 17:25:44
1977,106,Ligação,Luiz Henrique Pereira,81,3,2026-04-06 15:15:33
1978,432,WhatsApp,Isabel Caldeira,19,5,2025-09-29 20:59:12
1979,463,Reunião,Noah Nascimento,53,4,2025-07-12 10:22:05
1980,154,WhatsApp,Otávio Ribeiro,8,3,2025-07-04 01:39:23
1981,250,E-mail,Thiago Rezende,101,1,2025-09-08 08:22:50
1982,111,Reunião,Luiz Gustavo Ferreira,104,2,2025-06-16 18:26:45
1983,231,Suporte,Marcos Vinicius da Cruz,106,2,2025-09-12 07:28:19
1984,333,WhatsApp,Isis Costela,55,2,2025-08-04 15:34:32
1985,73,Ligação,Marcela Campos,120,2,2025-06-24 17:28:38
1986,463,Reunião,João Guilherme Silva,37,4,2025-09-18 17:29:23
1987,205,Reunião,Gabriela Santos,96,4,2025-07-26 03:09:26
1988,191,E-mail,Otávio Jesus,64,2,2025-07-16 15:24:22
1989,213,Ligação,Isabelly Almeida,36,2,2026-05-06 03:30:49
1990,460,Ligação,Caroline Souza,42,3,2026-01-31 08:53:56
1991,28,WhatsApp,Lara Viana,64,4,2025-12-20 05:01:43
1992,455,Reunião,João Guilherme da Mata,14,5,2026-05-22 05:23:56
1993,151,WhatsApp,Ana Vitória Dias,110,5,2025-05-24 10:03:14
1994,283,Reunião,Manuela da Mota,10,4,2025-09-17 02:34:39
1995,35,WhatsApp,Srta. Isis Moura,47,2,2025-10-12 13:00:38
1996,159,Suporte,Breno Almeida,26,1,2025-06-05 04:54:21
1997,52,E-mail,Luana Duarte,100,5,2025-08-06 03:49:40
1998,139,Ligação,Brenda Castro,8,5,2026-04-06 00:32:05
1999,112,Suporte,Marcelo Sales,52,1,2025-11-27 14:25:27
2000,230,Reunião,Diogo Mendes,47,5,2026-02-19 14:40:38
2001,236,WhatsApp,Maria Fernanda Monteiro,84,3,2026-01-31 03:30:34
2002,146,WhatsApp,Manuela Cardoso,11,5,2026-01-17 17:10:15
2003,300,Ligação,Dra. Manuela Viana,118,4,2025-11-03 02:27:17
2004,389,Reunião,Mariana Ramos,60,5,2026-05-07 23:47:10
2005,19,Suporte,Rafaela Pinto,98,5,2026-04-01 23:31:05
2006,260,Ligação,Agatha Nascimento,24,4,2025-12-16 15:02:11
2007,170,Reunião,Clarice Souza,98,3,2025-09-06 11:02:35
2008,74,E-mail,Emanuel Ramos,102,2,2025-10-28 08:44:14
2009,48,Suporte,Luiz Fernando Castro,54,3,2025-12-10 06:15:14
2010,202,E-mail,Alice Duarte,10,1,2025-09-27 09:06:05
2011,156,Ligação,Davi Mendes,22,2,2025-07-29 14:10:56
2012,215,Suporte,Gabriela Freitas,29,4,2025-06-17 12:23:08
2013,410,E-mail,Daniela Alves,59,5,2025-06-04 01:43:06
2014,291,WhatsApp,Luiz Felipe Cavalcanti,31,1,2025-09-25 22:03:53
2015,34,E-mail,Rafaela Monteiro,114,1,2026-05-20 13:48:37
2016,136,Reunião,Enrico Lopes,105,1,2025-11-02 13:40:11
2017,113,Reunião,Sr. Calebe Nunes,26,4,2026-05-06 18:47:04
2018,59,Ligação,Bryan Fernandes,90,4,2025-08-05 20:57:04
2019,416,WhatsApp,Ana Julia Araújo,83,3,2026-04-08 18:39:22
2020,436,Reunião,Emanuelly Rocha,38,5,2026-02-19 17:14:37
2021,286,Suporte,Benjamin Silveira,118,3,2025-09-20 05:22:34
2022,324,WhatsApp,Dra. Ana Sophia Caldeira,72,2,2025-09-21 16:24:21
2023,342,Suporte,Maria Eduarda Moraes,71,3,2026-05-01 21:50:37
2024,413,Suporte,Heitor Freitas,104,2,2025-09-21 07:58:58
2025,116,Ligação,Pedro Lucas da Rosa,60,4,2025-12-18 08:43:09
2026,140,WhatsApp,Lara Fernandes,70,3,2026-05-13 02:12:36
2027,256,Reunião,Dra. Elisa Lima,11,5,2025-12-23 09:19:52
2028,154,WhatsApp,Dr. Antônio Fernandes,18,2,2025-10-27 05:45:48
2029,285,E-mail,Sophia Castro,113,2,2025-07-30 10:54:22
2030,451,E-mail,Luiz Miguel Moreira,64,2,2026-01-13 19:18:41
2031,475,Ligação,Luiz Fernando Rocha,94,5,2025-10-23 00:15:54
2032,259,WhatsApp,Igor Nunes,57,4,2025-09-18 16:14:37
2033,215,Suporte,Bruna Silva,47,3,2025-10-08 23:53:33
2034,42,E-mail,Lucas Gabriel Cavalcanti,25,5,2025-07-21 21:13:21
2035,247,Ligação,Sr. Theo Costela,104,3,2026-04-20 14:45:48
2036,475,Ligação,Melissa Jesus,60,4,2026-01-08 18:17:34
2037,418,Reunião,Fernanda Pinto,24,4,2025-07-31 10:06:21
2038,243,Ligação,Brenda Fernandes,47,3,2025-07-07 06:01:42
2039,61,WhatsApp,Erick Pires,35,4,2025-09-05 10:21:47
2040,451,Reunião,Dr. Luiz Miguel da Rocha,55,5,2026-02-16 09:52:03
2041,110,Reunião,Heloísa Caldeira,60,2,2025-12-20 06:57:28
2042,147,E-mail,Pedro Lucas Nunes,83,2,2026-03-12 15:53:21
2043,173,E-mail,Emanuella Cavalcanti,81,3,2026-01-31 15:37:42
2044,304,Reunião,Murilo Campos,114,1,2025-10-27 03:07:18
2045,52,Ligação,Paulo Moraes,15,1,2026-02-16 16:38:34
2046,77,Suporte,Gabrielly Pereira,59,4,2026-03-28 06:35:30
2047,460,Ligação,Sra. Catarina Cardoso,106,2,2026-03-08 14:12:12
2048,27,Ligação,Gabriela da Mata,65,2,2025-08-23 23:14:05
2049,17,E-mail,Samuel Monteiro,42,3,2025-06-08 01:25:17
2050,348,WhatsApp,Mirella Pires,90,5,2026-01-18 02:37:39
2051,45,Ligação,Yasmin Nascimento,26,3,2025-08-06 15:37:39
2052,170,Ligação,Valentina da Conceição,9,5,2025-11-24 03:16:33
2053,43,Ligação,Anthony Cardoso,83,1,2025-07-19 07:52:12
2054,421,E-mail,Alícia das Neves,106,2,2025-07-14 11:00:40
2055,460,Reunião,Larissa Silva,110,4,2025-09-26 12:02:48
2056,56,WhatsApp,Luiza Ribeiro,80,3,2025-12-14 12:57:21
2057,316,Suporte,Lucas Gabriel da Paz,14,5,2025-11-01 02:15:05
2058,146,E-mail,Kevin Pinto,13,4,2026-03-18 02:45:53
2059,311,WhatsApp,Larissa Costa,25,5,2026-01-04 17:39:04
2060,50,Reunião,Ana Lívia Pinto,82,2,2026-01-26 11:12:30
2061,353,WhatsApp,Luiz Henrique Nascimento,9,4,2025-06-05 13:42:14
2062,437,WhatsApp,Kevin Costa,90,2,2025-08-17 19:08:13
2063,356,Reunião,Dr. Benício Rocha,108,4,2025-11-22 04:51:42
2064,184,Suporte,Theo Rezende,44,3,2025-10-29 13:16:21
2065,335,Reunião,Srta. Amanda Peixoto,58,2,2026-03-22 19:27:49
2066,407,WhatsApp,Sophie Melo,90,3,2026-02-17 00:25:50
2067,108,E-mail,Ana Lívia Farias,64,2,2025-08-18 12:33:20
2068,361,E-mail,Agatha Silveira,9,1,2025-07-06 09:28:10
2069,31,Suporte,Vitor Hugo das Neves,117,1,2026-04-28 09:35:52
2070,76,Ligação,Maysa Lopes,62,2,2026-03-11 06:36:38
2071,77,Ligação,Sr. Lorenzo Sales,41,3,2026-04-06 10:37:20
2072,353,WhatsApp,Clarice Silveira,79,2,2026-05-01 13:59:17
2073,368,Reunião,Brenda Araújo,60,4,2026-02-24 14:29:44
2074,63,Suporte,Marcela Pires,98,5,2025-08-22 02:57:38
2075,155,E-mail,Lucas Cardoso,119,4,2025-08-03 19:29:59
2076,336,Ligação,Sabrina Castro,51,2,2026-03-14 05:43:25
2077,201,E-mail,Cauê Monteiro,49,1,2025-11-28 03:53:56
2078,26,Ligação,Valentina Lopes,112,3,2026-01-12 16:51:26
2079,200,E-mail,Maria Eduarda Costa,109,4,2025-09-13 16:17:22
2080,238,Reunião,Alícia Correia,105,3,2026-05-22 06:51:30
2081,231,E-mail,Paulo da Mota,109,3,2026-05-04 16:33:52
2082,382,Reunião,Srta. Nina Costela,89,3,2025-11-30 07:11:04
2083,491,Suporte,Emanuelly da Rosa,116,2,2026-04-20 22:41:40
2084,4,E-mail,Nicole da Rosa,37,4,2026-01-15 13:29:38
2085,48,Reunião,Maysa Sales,117,3,2026-03-09 00:47:00
2086,76,Ligação,Bárbara Martins,118,2,2026-03-15 02:04:12
2087,123,Suporte,Lucas Gabriel Barros,82,4,2025-07-29 18:28:25
2088,491,WhatsApp,Vinicius da Mota,30,2,2026-02-13 20:06:57
2089,214,Ligação,Arthur Araújo,103,1,2026-01-22 06:09:50
2090,324,WhatsApp,Heloísa Gomes,96,3,2026-03-05 00:23:39
2091,410,Suporte,Bianca Nunes,52,3,2025-10-11 17:41:41
2092,2,Ligação,Lorena Araújo,66,5,2025-08-21 05:29:46
2093,104,E-mail,Vitor da Luz,23,3,2026-03-12 17:53:47
2094,349,Suporte,Enzo Moreira,40,5,2026-04-20 18:23:08
2095,201,Suporte,Srta. Rebeca Oliveira,80,5,2025-12-03 11:26:07
2096,475,Suporte,Ana Júlia Gomes,30,4,2025-09-26 15:38:41
2097,395,Ligação,Gabriela da Mata,63,5,2025-11-04 17:47:49
2098,281,WhatsApp,Renan Pinto,73,4,2025-07-14 10:33:08
2099,23,WhatsApp,Rodrigo da Cunha,47,1,2026-04-28 02:47:02
2100,209,Suporte,João Pedro Sales,85,1,2025-08-02 11:32:10
2101,243,Reunião,Pedro Henrique Lima,64,5,2026-05-21 11:36:47
2102,293,E-mail,Mariana Silva,45,5,2025-12-27 17:27:18
2103,115,Reunião,Maria Julia Melo,38,3,2025-09-11 02:30:46
2104,457,Ligação,Srta. Isabel da Mata,109,2,2025-10-15 13:59:25
2105,343,Suporte,Luiza Silveira,37,4,2026-03-07 03:40:48
2106,136,Ligação,Rafaela da Luz,72,2,2026-03-22 22:33:48
2107,21,E-mail,Leandro Moreira,110,4,2025-06-01 19:10:19
2108,123,Reunião,Davi Lucas Melo,5,4,2025-07-01 23:08:20
2109,25,Ligação,João Correia,107,3,2025-07-21 06:56:12
2110,275,Suporte,Luiz Otávio Nogueira,58,1,2025-11-17 16:32:36
2111,257,WhatsApp,Rafaela Cardoso,103,5,2025-12-10 19:25:16
2112,340,Ligação,Breno Farias,68,5,2025-06-01 18:06:07
2113,110,Suporte,Theo Cardoso,89,5,2025-06-14 09:12:47
2114,148,Ligação,Bruna da Cruz,114,2,2026-02-18 11:55:23
2115,474,Reunião,Guilherme da Cunha,76,3,2025-12-27 00:40:17
2116,91,Suporte,Leandro Rodrigues,88,2,2025-08-13 22:35:19
2117,8,Reunião,Dra. Maria Fernanda Ferreira,15,3,2026-02-03 10:54:19
2118,332,E-mail,Vitor Peixoto,66,1,2025-09-29 15:47:57
2119,51,E-mail,Maysa da Rocha,100,3,2025-08-14 12:11:51
2120,87,WhatsApp,Maria Eduarda Silveira,90,3,2025-11-27 11:04:23
2121,213,E-mail,Diogo Silva,120,4,2026-03-24 23:25:02
2122,105,E-mail,Maria Julia Jesus,51,1,2026-04-10 05:29:03
2123,392,WhatsApp,Bernardo Castro,44,5,2025-09-22 11:44:24
2124,355,Suporte,Gustavo da Rosa,86,1,2026-02-21 16:18:36
2125,40,E-mail,Sophie da Rocha,116,1,2025-06-20 12:00:08
2126,437,Ligação,Sophie Ramos,35,1,2025-07-29 19:18:02
2127,399,WhatsApp,Srta. Manuela Barros,27,1,2025-11-14 07:24:10
2128,392,Reunião,Ryan Farias,48,1,2026-04-07 10:37:35
2129,257,Suporte,João Miguel Cardoso,64,5,2026-04-23 09:04:56
2130,63,Reunião,Calebe Vieira,90,5,2025-06-07 15:07:22
2131,143,Ligação,Yago Moura,50,1,2025-06-28 15:19:07
2132,181,E-mail,Rebeca da Conceição,54,2,2025-09-20 20:29:43
2133,280,WhatsApp,Igor da Cruz,97,1,2026-03-10 04:13:18
2134,467,Suporte,Kaique Souza,107,1,2025-09-24 13:19:04
2135,33,E-mail,Luiz Henrique Moreira,23,3,2026-04-27 23:24:06
2136,83,Suporte,João Gabriel Almeida,109,5,2025-10-23 05:10:55
2137,100,Reunião,Vitor Costela,101,3,2025-12-05 11:19:57
2138,16,WhatsApp,Bruno Campos,114,4,2026-01-30 03:45:30
2139,406,Reunião,Marcelo Lopes,18,5,2026-05-20 11:24:02
2140,398,Reunião,Vitor Hugo Fogaça,32,2,2025-11-30 04:40:25
2141,98,Suporte,Sabrina Fernandes,86,4,2026-02-11 08:38:09
2142,397,Suporte,Emanuelly Nogueira,100,1,2025-07-18 22:45:34
2143,500,E-mail,Felipe Araújo,111,4,2025-10-22 00:46:17
2144,286,Reunião,Kevin Lima,54,3,2026-04-04 00:34:55
2145,329,WhatsApp,Leonardo Almeida,30,1,2025-10-15 12:45:55
2146,19,Reunião,Gabriel Campos,29,1,2025-08-06 08:25:52
2147,293,WhatsApp,Otávio Peixoto,7,3,2025-07-07 18:46:29
2148,333,WhatsApp,Alexandre da Cunha,58,1,2025-11-01 22:15:39
2149,497,WhatsApp,Emanuelly Peixoto,115,4,2025-09-12 10:49:15
2150,44,E-mail,Lucas Gabriel Silveira,112,1,2025-12-23 01:35:46
2151,305,Suporte,Elisa Aragão,76,1,2025-07-18 13:42:31
2152,304,E-mail,Isis da Paz,65,4,2025-10-23 22:59:02
2153,284,Suporte,Gustavo Henrique Fogaça,97,3,2025-06-25 23:48:59
2154,62,Suporte,Dr. Luiz Miguel Azevedo,108,1,2026-02-20 04:18:05
2155,403,WhatsApp,Francisco Lima,36,3,2026-04-23 14:05:51
2156,275,Reunião,Nina Almeida,42,1,2026-02-12 08:02:19
2157,440,Ligação,Ana Carolina Nogueira,12,3,2025-09-21 12:18:50
2158,341,E-mail,Anthony Pires,94,3,2025-08-29 10:45:25
2159,418,Reunião,Alana da Cruz,24,3,2026-02-26 02:50:06
2160,175,Reunião,Natália Moraes,14,5,2026-04-28 15:48:53
2161,187,Ligação,Maria Fernanda da Cruz,68,3,2026-03-20 12:25:51
2162,379,WhatsApp,Lavínia Fogaça,57,1,2026-04-02 19:21:08
2163,14,WhatsApp,Ana Carolina Almeida,46,2,2026-03-14 17:54:00
2164,365,Ligação,Pedro Miguel Pires,116,2,2026-05-16 21:40:26
2165,477,Suporte,Valentina Silveira,82,5,2026-01-29 19:57:42
2166,437,Ligação,Pietro Ferreira,51,1,2025-08-12 03:54:55
2167,49,WhatsApp,Sr. Guilherme Ribeiro,103,3,2026-05-09 22:55:14
2168,163,Ligação,Maitê Correia,28,5,2025-07-14 01:59:40
2169,109,Suporte,Alícia Fogaça,107,1,2026-05-23 21:54:27
2170,119,Ligação,João Miguel Fogaça,40,3,2025-09-18 00:26:26
2171,431,Suporte,Thales Fernandes,101,5,2026-04-28 11:34:57
2172,468,Ligação,Luigi Aragão,108,5,2025-11-05 01:19:25
2173,479,Suporte,Emanuella Lima,116,5,2025-08-21 20:11:16
2174,153,Suporte,Ana Carolina Araújo,89,3,2025-05-29 10:54:46
2175,52,Reunião,Laura Pires,101,1,2025-11-10 04:03:28
2176,160,Reunião,Stella Martins,16,3,2026-02-23 07:15:40
2177,138,Ligação,Sr. Antônio da Cruz,22,1,2025-08-27 22:34:32
2178,49,Suporte,Sophia Fogaça,5,1,2025-10-08 02:20:21
2179,457,Reunião,Maria Eduarda Ribeiro,10,4,2025-07-18 21:54:17
2180,415,WhatsApp,Alícia Vieira,56,5,2025-12-08 01:56:03
2181,55,WhatsApp,Nathan Freitas,25,5,2025-06-08 22:35:07
2182,482,Suporte,Srta. Maria Luiza Mendes,119,2,2025-06-08 14:07:44
2183,42,WhatsApp,Pedro Lucas Melo,26,2,2025-07-07 23:23:01
2184,333,Suporte,Dr. Antônio Silveira,94,1,2026-02-19 02:33:12
2185,323,Ligação,Dra. Laís Duarte,65,2,2025-06-12 09:35:22
2186,374,E-mail,Maria Fernanda das Neves,26,5,2025-12-11 01:25:24
2187,123,Reunião,Dr. Danilo Sales,5,5,2026-01-16 16:39:35
2188,449,WhatsApp,Ian Barbosa,78,2,2025-10-25 14:55:54
2189,253,Suporte,Bárbara Gonçalves,35,1,2025-09-27 04:23:48
2190,221,E-mail,Fernando Lima,83,4,2025-06-28 21:48:00
2191,99,Suporte,Vitor Gabriel Barbosa,42,3,2025-10-15 06:17:05
2192,70,Reunião,Kevin Teixeira,80,4,2026-03-02 08:31:29
2193,467,Suporte,Raquel da Cunha,41,3,2025-12-15 00:00:33
2194,128,Suporte,Daniel da Mata,114,1,2026-05-16 15:11:30
2195,362,Reunião,Dr. Rodrigo Viana,37,5,2025-08-12 20:22:35
2196,255,Ligação,Matheus Ferreira,19,4,2026-02-23 10:10:44
2197,303,E-mail,Thomas Azevedo,100,3,2026-01-09 03:26:40
2198,354,E-mail,Vitor Hugo Jesus,78,2,2025-12-25 19:51:22
2199,417,Suporte,Danilo Aragão,20,2,2025-06-11 10:55:30
2200,68,Ligação,Gustavo Farias,34,2,2025-05-28 02:09:04
2201,382,Ligação,Fernando Almeida,98,1,2025-11-13 10:13:31
2202,351,Reunião,Caio Moura,22,2,2025-12-31 05:57:05
2203,142,Ligação,Caio Costela,78,1,2025-09-18 19:13:48
2204,334,E-mail,Luiz Miguel Cardoso,96,1,2026-02-26 05:06:58
2205,425,Ligação,Davi Lucca Sales,57,1,2025-08-22 08:35:51
2206,175,E-mail,Alexandre Lopes,62,2,2025-08-23 09:50:20
2207,76,Ligação,Augusto Jesus,116,3,2025-07-28 05:08:34
2208,167,Reunião,Stella Souza,53,5,2026-02-21 19:35:37
2209,349,WhatsApp,Alícia da Conceição,61,2,2025-08-18 16:46:23
2210,440,E-mail,Davi Lucas Castro,31,4,2026-05-16 17:32:35
2211,181,E-mail,Clara Carvalho,116,2,2026-05-16 23:00:22
2212,251,Reunião,Cecília da Paz,40,4,2026-02-21 07:45:16
2213,26,WhatsApp,Arthur Rodrigues,5,4,2025-10-25 08:03:05
2214,238,E-mail,Sr. Enzo Dias,12,1,2026-03-16 07:17:11
2215,384,Reunião,Fernanda Lopes,72,3,2025-08-10 17:12:33
2216,105,Reunião,João Lucas Lima,19,3,2025-11-01 23:27:03
2217,73,WhatsApp,João Pedro Pinto,40,2,2025-05-28 06:59:38
2218,219,Ligação,Emanuel Gonçalves,65,5,2025-06-07 20:48:42
2219,34,Suporte,Maria Julia Barros,63,3,2025-08-11 23:43:50
2220,156,E-mail,Sr. Ryan Campos,62,2,2025-08-20 02:36:13
2221,353,WhatsApp,Sr. Pietro Cunha,112,4,2025-09-20 12:23:37
2222,494,Reunião,Yasmin Moreira,39,2,2026-04-27 06:55:08
2223,246,E-mail,João Guilherme Moraes,61,2,2026-03-04 01:31:21
2224,9,E-mail,Vitor Gabriel Costela,87,4,2025-11-28 10:29:52
2225,197,E-mail,Alexia Pereira,75,5,2025-05-24 04:13:29
2226,329,E-mail,Sr. Antônio Cunha,19,3,2026-03-28 06:34:39
2227,370,WhatsApp,Lucas Gabriel Vieira,71,3,2026-05-21 05:23:04
2228,354,Ligação,Evelyn Correia,39,5,2026-05-16 08:26:11
2229,410,WhatsApp,Mariane Costela,100,4,2026-04-03 21:25:29
2230,11,Ligação,Gabriel Novaes,77,1,2026-04-17 03:02:02
2231,124,WhatsApp,Maysa Rocha,37,2,2025-06-29 06:30:55
2232,388,Suporte,Yago Viana,114,5,2026-01-24 01:04:14
2233,295,Suporte,Lorena Ferreira,28,4,2026-01-24 12:14:16
2234,271,Ligação,Daniel Ramos,24,1,2025-10-04 19:20:43
2235,168,Suporte,Valentina da Luz,58,5,2026-04-09 22:49:44
2236,175,Ligação,Larissa Porto,66,2,2026-01-19 13:08:27
2237,96,Ligação,Kevin Lima,98,3,2026-04-07 14:31:43
2238,370,Reunião,Calebe da Costa,37,3,2025-10-19 08:44:03
